,Class,DataType,filename,img_path,size,z0,z1,z2,z3,z4,z5,z6,z7,z8,z9,z10,z11,z12,z13,z14,z15,z16,z17,z18,z19,z20,z21,z22,z23,z24,z25,z26,z27,z28,z29,z30,z31
255,Kite,RW,Kite67.png,D:/AI_Learning_Images/snips/20200828T1120_results/Kite67.png,18936,3.2750444,2.0899582,2.0101051,0.89203,0.92228067,-0.76402336,0.19860682,-2.7893875,0.18967664,1.3859494,2.5200937,1.443248,1.3898422,0.305237,-1.1016777,-1.9755383,-0.3975489,1.4604065,0.48871475,1.0114069,-0.9369983,0.88094544,0.53956896,-0.011858031,0.020066857,0.5588287,-1.0913433,0.0033296496,-0.5669464,1.2060785,0.21948257,1.2591524
256,Kite,RW,Kite68.png,D:/AI_Learning_Images/snips/20200828T1120_results/Kite68.png,26658,0.45487309,0.01993388,0.4811948,-1.3425984,-0.7096312,0.03382337,-0.05328774,-0.30278468,0.09000328,2.0675416,0.15164372,1.3871689,-0.16346961,0.15155186,1.1200898,0.5912505,-0.7866553,1.4441335,-0.85422254,-0.34524253,-0.39082924,-0.044498585,0.39234224,0.6510223,-0.99663013,-1.0657268,0.17128634,-1.1777816,-0.53261745,1.6878171,-0.18141606,0.66694546
257,Kite,RW,Kite69.png,D:/AI_Learning_Images/snips/20200828T1120_results/Kite69.png,100844,1.9385438,0.06992085,-0.059993446,-1.666912,-3.088889,2.15896,0.09721775,-0.8866347,-0.60607076,1.1011283,-0.8655555,2.0476696,0.7607107,0.6944322,0.25559032,0.6383927,-0.7534928,-0.2505239,0.21878114,1.0885937,-0.2302556,-0.215602,-0.76191896,0.64919305,-0.16576615,0.34824315,0.11993635,0.9305735,-0.8941879,0.76622105,-0.6804795,-0.010204613
258,Kite,RW,Kite70.png,D:/AI_Learning_Images/snips/20200828T1120_results/Kite70.png,22564,0.8832166,-0.61654985,0.754277,-0.7243346,0.3217655,0.91949755,0.29429418,-1.8641403,-0.06661454,0.7746928,1.4727805,0.54196084,1.4890109,-0.0940257,-0.28788373,-0.41059983,0.0646408,-0.6691692,-0.15654542,-0.42601973,-1.2840998,-0.024066357,-1.3709191,-0.061007828,-1.2977958,-2.4972384,-1.4070145,-0.021100134,-1.6994708,0.92266417,0.44179067,0.86166525
259,Kite,RW,Kite71.png,D:/AI_Learning_Images/snips/20200828T1120_results/Kite71.png,5672,2.2623239,1.8461852,0.7873064,-1.835456,-2.0659602,-0.027589351,-1.1172354,-2.3079567,0.24851942,-0.62522846,1.2009592,0.085199356,1.1960475,0.4044593,0.03473276,-1.3112409,0.32704106,1.7120526,-0.9745049,0.5335498,-1.3716235,0.6877565,0.021758497,0.830804,-1.6007807,0.88778985,-2.0845184,-0.18724334,-2.3590748,0.66371447,-0.16417372,1.5421402
260,Kite,RW,Kite72.png,D:/AI_Learning_Images/snips/20200828T1120_results/Kite72.png,107060,1.231286,-0.923864,1.0068415,-0.7208908,0.93858635,-0.6826366,-1.1328555,-2.6596816,0.8981612,-0.9916007,1.268824,2.451379,1.3388735,1.0869038,-0.74658024,-0.3484679,-0.24373567,2.2221143,-1.2338966,1.3200107,1.1095248,0.6009119,0.71468276,0.32362592,-0.15202451,-1.9063457,-1.1861063,0.14264825,-0.029341757,-1.7351644,0.7594837,0.44459873
261,Kite,RW,Kite73.png,D:/AI_Learning_Images/snips/20200828T1120_results/Kite73.png,39117,2.2742374,0.9242356,1.5352584,-1.239344,1.3556254,-0.64610845,0.10019037,-0.99485254,0.655609,0.35692993,1.2066368,1.6323078,0.06611514,1.0922117,0.30778694,0.6845582,0.49822587,0.79245615,-0.10599016,-0.97440207,-0.25625008,0.31572586,0.47860646,0.68789834,0.06779373,1.2138814,-0.44425476,-0.90996605,0.43129683,0.08431119,-1.8252668,-0.8100575
262,Kite,RW,Kite74.png,D:/AI_Learning_Images/snips/20200828T1120_results/Kite74.png,31838,0.5857172,-1.0641924,0.033734232,-2.2015452,0.7218374,0.58989775,-0.19267097,-1.1118916,0.6825322,1.8759458,1.5652721,-1.4615533,1.7849734,0.5926798,0.46095228,0.2883175,0.08855155,-0.29475418,0.947376,-1.5748432,0.45495588,-1.8043315,0.7394237,-1.9556051,-0.39990032,1.4303813,0.14440084,0.06905796,0.27071294,-0.11797406,1.1011593,0.4988366
263,Kite,RW,Kite75.png,D:/AI_Learning_Images/snips/20200828T1120_results/Kite75.png,51310,1.0085711,0.17428628,1.3462558,-1.9454458,-2.4955454,-0.12222119,1.7769165,-1.6804924,-0.32806635,0.43678632,-0.07668015,-1.1031854,-0.67582554,0.16580574,0.63680005,1.7472788,-0.72778916,0.9650513,-0.9301326,0.4406388,-0.5538064,0.96191776,0.46970868,-0.5660384,-0.80646104,0.6427287,-0.20769256,1.681617,-0.6144011,1.3772421,-0.22690505,0.14171505
264,Kite,RW,Kite76.png,D:/AI_Learning_Images/snips/20200828T1120_results/Kite76.png,180348,-0.3498336,-0.1428062,-0.6118609,-0.40011805,-1.9147602,0.33892825,0.3102762,-0.9486131,0.2867574,0.3952859,-0.18509741,0.6780757,-0.09777492,0.1252963,-0.14846271,0.5372187,-0.110650286,0.19978896,0.7187846,0.2705063,-1.191168,-0.66657305,1.6648148,0.100712374,-1.2097629,0.079334676,-0.417915,-1.1130306,-1.078216,-0.937654,-1.4502372,0.55379957
265,Kite,RW,Kite77.png,D:/AI_Learning_Images/snips/20200828T1120_results/Kite77.png,10981,0.6307161,-1.0004065,0.34644067,-1.5955701,2.3842757,0.31241018,-1.4784609,0.08793211,0.23934926,0.22535199,1.3654512,1.1703895,1.3808787,0.14673331,-0.40907288,0.88095653,-0.36730665,0.41700128,0.8533009,-0.12852676,-2.649525,0.42129958,0.33621934,-0.5372253,0.8620944,0.42212203,-2.9205568,0.984311,-1.3994907,2.0236292,3.1452572,1.2724917
266,Kite,RW,Kite78.png,D:/AI_Learning_Images/snips/20200828T1120_results/Kite78.png,16487,-1.42661,-0.16898791,0.19508833,-1.0218909,-1.0904291,1.0505612,-1.1021454,0.5729686,-0.11367422,0.65080047,-1.4528154,0.2689173,0.879123,0.6860469,0.077601,0.7202371,0.45180956,0.048664927,-0.045710623,-0.7631778,0.99796116,2.2534235,-0.35585216,-0.61264133,0.29407614,-3.5542138,0.74624765,-0.60709167,-0.024621457,-0.17484318,0.18693149,0.058951497
267,Kite,RW,Kite79.png,D:/AI_Learning_Images/snips/20200828T1120_results/Kite79.png,45328,-0.4597205,0.10072565,-0.67934096,0.21354896,1.1761261,-1.0961908,0.44928086,-2.41201,0.2051267,1.2920537,-0.40711933,0.18999738,0.034769654,0.7894661,0.57584816,2.1289148,-0.5490693,0.13928118,-0.6060546,-0.09680485,1.6771331,-0.3454789,-1.5487415,0.6290249,-1.1456594,-0.35142693,-0.84864783,0.52402025,0.6505263,-2.447161,-0.31857803,-0.2649482
268,Kite,RW,Kite80.png,D:/AI_Learning_Images/snips/20200828T1120_results/Kite80.png,13266,-0.2248165,-0.5101732,0.09633882,-1.4925268,0.4831777,1.1042007,-0.6057601,-1.2813444,0.32982057,0.36527932,0.6052833,-0.957115,-1.1872733,1.5269462,0.5003588,0.8640123,0.43008947,-0.6003908,-0.20061389,1.1258225,0.4185429,-0.2400248,1.3408172,0.6349662,-0.92637193,0.91881955,-1.1477871,1.4375819,-0.27714944,-0.12688091,0.5073944,0.25021967
269,Kite,RW,Kite81.png,D:/AI_Learning_Images/snips/20200828T1120_results/Kite81.png,144901,2.3509173,-0.3026342,-0.14968753,-1.1445482,-0.96183103,0.5170021,-0.4415843,-1.4633828,0.19701421,1.8597094,-1.9195795,0.048872292,-0.35739857,-0.042096764,0.44033757,0.703605,0.080664225,0.14797479,0.95824796,-0.69214106,-0.17779231,-1.2861512,-0.11682078,1.3339045,-1.6532205,-0.2940871,-1.0121521,0.17009073,-1.4385499,0.3839407,-0.7391085,0.78897375
270,Kite,RW,Kite83.png,D:/AI_Learning_Images/snips/20200828T1120_results/Kite83.png,21259,1.5913258,-0.7069385,-0.22751361,0.06793624,1.498248,0.06239275,0.64263815,-2.1198912,0.29129964,1.4895499,-1.6997652,-0.022087127,1.5650556,0.87305236,-2.0043428,-1.0050386,-1.8897517,1.6622617,-0.67851007,0.12455911,-1.396249,-0.84656113,1.5865194,-0.78572476,-0.9387572,0.27655962,-1.2442672,-0.19412424,-0.057899088,-0.6943694,0.58094704,0.81575537
271,Kite,RW,Kite84.png,D:/AI_Learning_Images/snips/20200828T1120_results/Kite84.png,56407,0.85749775,-0.22188613,0.9339351,-1.2993584,-0.9576321,0.3849706,-2.2408562,1.3117399,1.7363598,0.60984886,-1.2523625,0.3969171,0.5712588,0.8592768,-0.3157347,-0.25572944,-0.8543138,1.0259492,0.8627063,-0.11022896,-0.4399112,0.20190717,0.5171587,0.3799418,-0.9881772,-1.0810322,-1.212939,-2.534713,-0.45345193,-0.9705781,0.13781889,0.46095753
272,Kite,RW,Kite85.png,D:/AI_Learning_Images/snips/20200828T1120_results/Kite85.png,72600,0.16446316,-0.20035073,0.37914288,-0.5224552,1.5574143,0.80037093,0.0788759,-0.548226,0.8963032,0.75051117,0.91957647,0.11393279,1.4567394,0.8537468,0.5403995,-3.0915284,-0.3517454,0.56109935,0.33554524,1.2250115,-2.080024,-0.1363587,1.7193909,-1.5234989,-1.1264691,-0.82149076,-1.9222448,0.9516087,-0.15266798,-0.84019,0.8244623,0.9811392
273,Kite,RW,Kite86.png,D:/AI_Learning_Images/snips/20200828T1120_results/Kite86.png,63292,0.6714584,0.4755261,0.34898847,-0.68842643,0.44538945,0.54404944,0.11060223,-0.51041687,1.0527681,1.3959563,-0.32766613,-0.23690736,0.21565735,-0.73422754,-0.7521173,-0.8526779,-0.10615672,0.751554,1.6235509,0.041625604,-1.0689813,0.44325662,-0.12742265,-0.16234472,-1.3012679,-0.9182288,-0.49701637,0.77874684,-0.28935236,-1.2519397,0.75383246,-0.3686472
274,Kite,RW,Kite87.png,D:/AI_Learning_Images/snips/20200828T1120_results/Kite87.png,25801,-0.82307786,-0.4222099,0.83364475,-0.8869648,1.2223886,-0.29038143,0.6904383,-1.7210555,-0.29342872,0.10128488,-1.8820224,0.17365879,-0.891412,0.19339103,0.8935467,0.14156872,-0.36779913,0.8236307,1.2015258,-1.1675969,-0.020709388,0.37268704,-2.666279,-1.4901792,0.38070822,0.7048111,-1.861793,-1.5355382,-2.2824209,-0.35420775,0.70825773,-0.37940744
275,Kite,RW,Kite88.png,D:/AI_Learning_Images/snips/20200828T1120_results/Kite88.png,28457,-0.98758286,-0.9281939,0.8756486,0.002551496,-0.82559043,1.9787252,0.29573876,-0.7437783,0.063832656,0.31903678,-0.97206724,0.9717881,-0.3357381,0.82992387,0.70028627,0.3551423,-1.2017729,-1.278996,-0.40839285,0.5244276,0.98014593,0.10713211,0.9671788,0.15023781,1.1299094,-0.16495804,-1.4041501,0.6132686,-0.5977657,1.1160078,-0.89029515,-1.8935685
276,Kite,RW,Kite89.png,D:/AI_Learning_Images/snips/20200828T1120_results/Kite89.png,8515,2.9028244,-0.15778816,-0.62336314,-0.5972687,-0.06056054,0.8457197,2.1136162,-0.10422647,-0.52396345,0.54017764,1.682936,0.31963834,2.0750349,0.1260112,1.3185031,-0.40371707,-0.061653968,0.7992966,-1.0392067,-0.6005413,0.755091,0.7951826,1.0086737,0.7444762,-1.3567181,-0.8511423,-1.4811753,0.09597253,0.3763846,0.78171265,0.7093502,1.1955285
277,Kite,RW,Kite90.png,D:/AI_Learning_Images/snips/20200828T1120_results/Kite90.png,29904,-0.032491565,1.9712174,0.9627533,1.0986733,1.1859771,-0.21167526,-0.007492408,0.08490038,0.6574845,-1.5347594,1.5110202,0.38641384,0.34728074,-0.038354244,1.8896322,-0.34987375,-0.2383984,-0.1979146,-1.0244235,0.12124352,0.5872829,-0.8613656,-0.13991287,2.4616776,-0.55281794,-0.33056247,0.58294374,-0.46116585,0.51192373,-0.33423427,0.64613366,0.72335887
278,Kite,RW,Kite91.png,D:/AI_Learning_Images/snips/20200828T1120_results/Kite91.png,48875,1.1475027,-0.06864186,0.313615,-0.6101587,-0.91541165,-1.7592452,-1.5784111,-1.0963072,0.19984165,1.0551012,0.41014013,-1.1630056,-0.84222734,0.4460891,0.65066767,0.31590286,-0.90191036,-0.6674231,0.46765518,-0.9000144,0.050180674,-0.20151052,1.072408,0.82089335,-1.5613322,-1.0112563,-1.0248908,-0.8748402,-0.012944818,0.5152872,-1.1555841,1.5646092
279,Kite,RW,Kite92.png,D:/AI_Learning_Images/snips/20200828T1120_results/Kite92.png,41134,0.027070522,-1.7712969,1.7632838,-1.4440796,2.3704803,0.71335757,0.33501118,0.92101634,0.61958426,0.040972054,0.6724033,1.3745972,0.330355,1.1444411,1.6299052,-0.45299873,0.7018538,0.6003762,-0.8035897,-0.58268917,0.112963796,1.6969728,2.5774043,0.67612225,-1.811847,-1.7688717,-0.98233163,-0.5750801,-1.7676995,0.13105144,2.8375392,-0.08322865
280,Kite,RW,Kite93.png,D:/AI_Learning_Images/snips/20200828T1120_results/Kite93.png,65806,0.6141396,-0.07189387,1.6882938,0.5338475,-0.74569434,0.87652314,-0.4010091,-0.8205157,0.9056563,0.46497023,1.1696569,1.4872758,1.2390193,0.53547895,-0.6936637,-1.180598,-1.3548794,-0.23020548,0.24800138,0.54009044,0.56902206,0.14819336,0.71027005,0.1494415,-0.47598627,-1.0911112,-1.2167171,1.2681303,-1.420294,0.7431921,-0.7095722,-1.3273878
281,Kite,RW,Kite94.png,D:/AI_Learning_Images/snips/20200828T1120_results/Kite94.png,85159,1.2454522,0.39341053,-0.8716505,0.37297392,-0.59669656,-0.41110408,-0.79259664,-1.596314,-0.442147,1.0934286,1.2861207,-0.6921122,0.024367303,0.15910149,0.19011697,2.6104074,-0.049014866,1.409752,-0.45913917,-1.5723357,2.047275,-1.6905305,0.07920487,-1.0607209,-0.19982764,0.2727196,0.11637238,0.7695264,0.2576145,-0.1326237,0.71463686,-1.4898684
282,Kite,RW,Kite95.png,D:/AI_Learning_Images/snips/20200828T1120_results/Kite95.png,70279,0.13967884,-0.45762244,1.2533913,-0.92628133,0.6930938,-0.18903711,-0.014051795,-3.3052764,-0.9216231,-0.16437095,1.1075679,0.99481845,1.146769,2.1295183,0.06624339,-0.4792987,0.530413,1.174833,-0.9957698,0.65722716,-0.3573296,-0.9144814,2.319447,1.1555276,-0.561077,0.4298514,-2.663011,0.20267278,0.28424683,0.34948844,-1.1008013,-0.021578908
283,Kite,RW,Kite96.png,D:/AI_Learning_Images/snips/20200828T1120_results/Kite96.png,58625,0.51339257,-0.6378464,0.8094636,-1.8988227,0.85279983,2.0977697,-0.8608558,1.4590373,0.29183483,-0.19935691,0.21947172,-0.94917965,0.34390113,0.85190475,1.1766056,-0.875762,0.018352175,0.36700717,1.067661,0.30186298,-1.6808296,-1.0912098,1.2861482,-0.54164726,-0.42120472,0.5336163,0.046917915,0.046305005,-1.2359682,-0.8272589,0.34910402,0.5380711
284,Kite,RW,Kite97.png,D:/AI_Learning_Images/snips/20200828T1120_results/Kite97.png,52791,1.8476603,-0.19042474,-0.37626818,-0.14728504,0.3932108,0.07651207,0.8909807,-1.1849515,0.8018894,1.5419482,0.07581465,-0.39308137,1.1227965,-0.8211102,-0.24445179,1.0504606,-0.55813575,0.37146342,-0.7072999,-0.5788434,-0.07636361,-0.28878915,0.44285297,0.22321531,-1.2478817,-0.47460967,-1.5403113,0.11611747,-0.93266773,1.53473,1.0617659,-1.5128727
285,Kite,RW,Kite98.png,D:/AI_Learning_Images/snips/20200828T1120_results/Kite98.png,88603,0.5305562,2.6706774,1.0581983,-0.68753266,0.20237535,-0.015761688,-0.7552542,-1.0123044,-0.17182128,1.3080438,1.1047589,-0.14824688,1.2760813,0.74554634,1.1893724,-0.73776096,-1.2094929,-1.379877,-0.15687191,1.2458303,-1.365993,0.42755347,-2.2565956,0.7823381,-1.256614,0.7386873,-1.0215666,-0.32681033,0.72138274,-0.53375,-0.7162054,1.410368
286,Kite,RW,Kite99.png,D:/AI_Learning_Images/snips/20200828T1120_results/Kite99.png,44475,1.5834253,1.0972856,0.9039861,1.0339375,-2.0901802,-0.07942557,0.705711,0.7474003,-0.13436404,0.67008567,1.2249093,-0.056119442,1.4782848,-0.934029,-0.51313543,0.74281555,0.35866755,-0.42204773,-1.1395131,0.15597172,-0.39082992,-0.7342399,-0.83019716,0.43561503,0.22022367,-0.8756925,1.0343596,0.96971834,0.0534271,-0.35468856,-1.2698267,1.1721396
287,Quadcopter,RW,QuadDrone00.png,D:/AI_Learning_Images/snips/20200828T1120_results/QuadDrone00.png,48137,1.8336557,0.32024983,1.6389103,-0.1203295,0.6265718,1.2665086,-0.48862636,-0.9529042,1.354671,0.46028376,0.5818242,-1.1145613,1.3654734,0.09890427,1.1738157,1.1545167,-0.7180664,0.8071353,-0.8101943,0.004025176,-0.043487072,-1.6592743,-0.20774779,-0.59174365,-1.6167705,-0.9754267,-2.4415586,0.43725762,-0.4829668,0.4519031,0.5731379,0.89504457
288,Quadcopter,RW,QuadDrone01.png,D:/AI_Learning_Images/snips/20200828T1120_results/QuadDrone01.png,149195,3.0229678,0.19616109,1.6543875,0.24019772,0.19827366,-0.71609485,0.47651032,-0.9000481,0.1701514,0.86384827,-0.49222186,1.0805084,1.2701043,-0.19952855,0.040867824,0.34688556,0.6436736,1.1360264,-1.3430066,0.78050953,-0.89528275,0.13246652,0.703696,1.1063545,-0.3509078,-1.0374366,-0.13764817,1.4943147,0.43827465,-0.50681466,-0.99467206,-1.185909
289,Quadcopter,RW,QuadDrone02.png,D:/AI_Learning_Images/snips/20200828T1120_results/QuadDrone02.png,157531,2.071435,0.38174075,1.1345863,-0.21494693,0.9482952,-0.14727709,-0.14723362,1.0421774,1.6621139,1.8490038,0.8865248,1.1001772,0.9388572,0.4525249,1.147955,-0.66156703,1.1474541,0.51062065,-0.606098,-1.2043025,-0.5861533,0.7655031,0.9712229,0.9123278,-0.47149208,-1.0245095,0.26900196,-1.0303254,0.6455098,1.1011347,-1.4304695,-0.35749978
290,Quadcopter,RW,QuadDrone04.png,D:/AI_Learning_Images/snips/20200828T1120_results/QuadDrone04.png,85756,3.528905,-1.1150041,0.04208368,0.11431384,-0.90738285,0.9162611,1.6147019,-1.6432898,-0.46107107,0.83168554,0.50521,-0.8979446,1.611213,-1.1866785,1.3614795,-2.7396054,-0.69874936,0.5816736,-1.0969188,-0.6767446,-0.261265,-1.6227053,0.29914382,-0.68789923,-1.7194823,-1.3721347,-0.37784046,-0.23762925,0.24975163,0.42326698,-2.2277524,0.5664313
291,Quadcopter,RW,QuadDrone06.png,D:/AI_Learning_Images/snips/20200828T1120_results/QuadDrone06.png,16594,3.3985763,1.0491829,1.0862895,0.6323197,0.46824205,-0.41597345,-0.4496132,-0.4648961,-0.5858221,0.3674187,0.13516259,1.5813793,3.3178396,0.055177093,-0.4210851,-0.92262864,-0.80312985,0.11011577,0.08142543,-0.8285168,-1.0739886,0.26925445,2.487019,-0.4612247,-0.31272048,1.1072798,-0.98219407,-1.0685501,-0.7171047,0.46558034,-0.12477604,-0.11511856
292,Quadcopter,RW,QuadDrone07.png,D:/AI_Learning_Images/snips/20200828T1120_results/QuadDrone07.png,37816,1.8206671,0.62324154,0.26046324,-0.4434606,-0.025503512,0.2956994,-0.74398756,-0.0672698,1.0171205,0.17080766,-1.2965328,1.3201083,0.5817433,-0.3742597,0.08696517,0.46060115,-0.28595555,0.13892382,0.7518861,-0.44579682,-1.3486631,0.70502925,0.9111195,0.085890986,-1.9420557,-0.28042895,-1.4920057,0.6963749,-1.471602,-1.038313,0.106668316,0.94174135
293,Quadcopter,RW,QuadDrone08.png,D:/AI_Learning_Images/snips/20200828T1120_results/QuadDrone08.png,80736,5.3021784,0.8287567,1.2016585,-1.6399441,-2.0436845,0.43622586,-1.9782624,0.5447967,0.51739514,1.4917643,0.6299261,-0.25211763,2.8132188,0.7204785,0.5850492,-0.085535556,-0.5007123,0.92748,0.09013939,1.404001,0.06700975,-0.73770285,0.62274456,-1.0181519,-1.9841892,1.2464684,-1.2910608,-1.0810138,-0.092732206,1.6714425,-0.1425745,0.7177713
294,Quadcopter,RW,QuadDrone09.png,D:/AI_Learning_Images/snips/20200828T1120_results/QuadDrone09.png,39528,5.208083,-0.17709151,2.1869693,-1.1525851,0.58450854,1.422776,0.087650895,-3.205703,-1.1937797,1.6403844,-1.2105837,-0.4986412,1.7444371,1.6025623,0.41750565,-1.3950498,-0.06583068,0.6076529,-1.281815,-0.8952061,0.0957405,0.7176951,1.3364644,0.18191878,-0.7427904,-0.03796491,-0.9861648,-0.19082618,-1.6554289,1.5415382,0.39431977,1.2456107
295,Quadcopter,RW,QuadDrone10.png,D:/AI_Learning_Images/snips/20200828T1120_results/QuadDrone10.png,45947,-1.7262675,-0.0023013502,0.4193008,0.0075482726,-0.73867494,-0.60396713,-0.7956891,0.33422202,0.78517187,-1.0398147,-0.62692624,0.9579913,1.1901324,-0.41328552,-0.7297771,1.4161072,-0.27673832,0.62961924,0.0857503,-0.5600426,-1.901742,-0.020110339,-2.0602715,0.93831265,0.5888133,0.30013853,-1.5523922,0.4823824,0.5180901,-1.3906324,-0.6772237,0.02294463
296,Quadcopter,RW,QuadDrone11.png,D:/AI_Learning_Images/snips/20200828T1120_results/QuadDrone11.png,92552,1.1967554,-0.5870013,0.28948116,-0.82196015,0.45013002,1.7212831,-1.1701388,-1.9433827,1.0590451,-0.58016664,1.1927317,1.2719716,0.7400847,-0.014904812,2.2660692,0.69259834,0.5748316,1.1990719,-0.6549147,0.60166806,-0.6460335,-0.52481174,-1.2627909,-0.17261408,-0.7545556,-0.54511803,-1.1124309,0.46236032,-0.52101517,1.7702754,-1.2427627,0.7318977
297,Quadcopter,RW,QuadDrone12.png,D:/AI_Learning_Images/snips/20200828T1120_results/QuadDrone12.png,77588,0.75359887,0.56122524,0.44307503,0.12736389,1.16835,0.6853286,1.1177315,-3.4877648,0.19513795,0.42989314,-0.59714496,2.8229318,-0.043884337,0.80181307,-0.37813514,-2.3995461,-1.5043033,1.5862321,0.09922393,-0.4263662,-0.14622638,-0.6006651,0.21194828,0.63661623,0.3973912,0.9571153,0.6919952,-0.34186667,-0.08920422,0.9922215,0.6945978,1.8283035
298,Quadcopter,RW,QuadDrone13.png,D:/AI_Learning_Images/snips/20200828T1120_results/QuadDrone13.png,31123,1.230966,-0.35525224,-1.5215293,-1.6267755,0.022961833,-2.1675627,-0.18724132,-1.3561935,-0.43746042,1.3630096,0.5126345,0.41510648,0.73712325,-0.66119164,0.3434611,0.5964217,-0.8765404,0.4731816,-0.6461078,0.47063518,1.107924,0.113523275,1.4724531,1.5901783,-0.22512363,-0.19337963,0.6041016,-0.45822883,0.5823129,-1.2685494,-0.5659639,0.40737313
299,Quadcopter,RW,QuadDrone14.png,D:/AI_Learning_Images/snips/20200828T1120_results/QuadDrone14.png,34460,2.9228659,-0.40176734,2.6452017,-1.2562972,1.5135404,0.07122162,-0.046881825,-0.67194444,0.7102561,1.42907,-0.39238945,-2.1595235,2.9421992,1.9866258,0.068555966,-2.5640125,-0.654615,0.7063855,-0.33277634,0.19491434,0.23081523,-2.3099873,0.843341,-0.27114284,-1.6519983,1.8209424,-0.9296628,0.90770316,-0.7077115,2.6749876,0.5621034,1.6025405
300,Quadcopter,RW,QuadDrone15.png,D:/AI_Learning_Images/snips/20200828T1120_results/QuadDrone15.png,30543,2.731007,0.14511335,1.949367,-1.2622998,1.2576442,0.540573,0.24645367,-2.5525675,1.8179687,1.1945176,1.7303544,-0.76586515,1.70666,-1.3910673,-0.009636834,-1.5724325,0.50548667,1.2994493,-1.7090359,0.18924049,-1.9513807,-1.0597079,1.6194017,0.2603041,-0.05220908,0.4114516,-1.8440452,0.597491,-1.1836904,-1.988058,-0.88315594,0.6383408
301,Quadcopter,RW,QuadDrone16.png,D:/AI_Learning_Images/snips/20200828T1120_results/QuadDrone16.png,75919,0.91994154,-0.02852209,0.20531449,0.12960601,2.0318499,-1.0632447,-0.080150425,0.49988002,0.5441524,0.8448266,0.30120993,0.56593144,2.554904,-0.3926313,1.8542118,-0.62759835,-0.7808581,0.00292857,-1.1381963,1.005358,-1.0878522,2.071406,2.6224132,0.04129819,-2.5684733,2.9342346,0.29886657,0.03456293,-0.06686546,-0.70490843,0.7109666,2.042558
302,Quadcopter,RW,QuadDrone17.png,D:/AI_Learning_Images/snips/20200828T1120_results/QuadDrone17.png,80860,2.1638312,-0.10304643,0.9583967,-1.6749742,-2.888741,0.39641595,1.5202849,-2.7555823,1.4448671,-0.998749,-0.08749729,0.49816287,0.7595344,0.29917857,0.516849,-0.32630634,0.08712192,0.8398335,-1.2067108,0.08455691,1.0460727,-1.8524354,1.9659905,0.26259932,-1.5887237,1.3022921,-1.5384641,-0.47017598,-2.0955615,-0.38727617,-0.523551,-0.41201144
303,Quadcopter,RW,QuadDrone18.png,D:/AI_Learning_Images/snips/20200828T1120_results/QuadDrone18.png,109713,0.6328341,-1.8670102,1.2316667,0.5508555,0.7799193,-0.57917714,0.74155843,-1.0908344,0.51297003,-0.58120906,0.8760353,-2.3598902,2.368213,1.1203988,-0.102661125,-0.9850601,0.22976312,-1.4594852,-0.36978203,-0.3490842,-1.9178576,-0.53804916,1.4241533,-0.58921367,-0.12672988,-0.22369343,0.6001485,0.60896194,0.6328863,-0.3324067,-0.26560676,0.09551978
304,Quadcopter,RW,QuadDrone19.png,D:/AI_Learning_Images/snips/20200828T1120_results/QuadDrone19.png,41196,3.8908675,-0.75822675,-0.77485335,0.07958883,1.0026686,0.33996007,-1.0590155,-1.5214379,-0.29575378,1.0370121,-0.9966924,0.6420909,2.6177049,0.18834028,0.9935241,0.6576408,-0.73751014,-0.0055983663,0.1270767,-0.5995757,-1.0171176,1.0875688,-0.81902766,0.39035544,-1.0713972,0.5933746,-2.1670544,-0.6861621,-1.6859823,0.016363055,1.299488,1.3902206
305,Quadcopter,RW,QuadDrone20.png,D:/AI_Learning_Images/snips/20200828T1120_results/QuadDrone20.png,60806,1.1825336,0.007596731,0.4760346,-0.88527185,0.039999582,0.1953584,0.3962938,-1.8964359,-0.9659284,1.2020638,1.6819668,0.42584082,-0.15458846,1.4219029,0.4189725,0.95915455,-0.75801426,0.17734742,0.21639618,-0.8949648,0.25521845,-0.2219126,-0.8886269,-0.20088199,-0.1342305,0.54210114,0.17892921,-0.13916713,-0.58910674,0.23951535,-0.69797623,-0.15587518
306,Quadcopter,RW,QuadDrone21.png,D:/AI_Learning_Images/snips/20200828T1120_results/QuadDrone21.png,49552,0.10448271,-2.0723178,-0.445513,-0.025584668,0.63788885,0.29557723,-1.5375946,-1.1863152,1.4875897,-0.51941884,0.3177068,-0.87132996,-0.577068,-0.2887868,-0.5061686,-1.0066439,0.24737854,2.0411434,1.0585004,0.5429038,-1.0067261,-0.7229705,2.120481,0.6248334,-0.16303664,-0.9206027,-1.0777658,-0.26993176,0.06804276,-0.9287886,0.40395457,1.0091383
307,Quadcopter,RW,QuadDrone22.png,D:/AI_Learning_Images/snips/20200828T1120_results/QuadDrone22.png,79102,2.8226538,-0.04956022,0.9014488,0.15965092,1.7142252,0.104445085,1.1940376,-2.3269575,-1.1139218,1.9307933,-0.1863189,1.4601929,1.517982,-0.49319896,0.11783111,0.6004544,-0.19359241,1.1258578,-1.0385327,1.4077544,0.049406648,-0.090097174,1.3560649,0.44961202,-0.73943305,-0.60483533,-2.4599986,-0.29326788,-1.5350533,0.5995295,-0.69258124,0.90011275
